frame,micro_div,d_momx,d_momy,d_ke,d_comx,rand_00,rand_01,rand_02,rand_03,rand_04,rand_05,rand_06,rand_07,rand_08,rand_09,rand_10,rand_11,rand_12,rand_13,rand_14,rand_15,rand_16,rand_17,rand_18,rand_19,rand_20,rand_21,rand_22,rand_23,rand_24,rand_25,rand_26,rand_27,rand_28,rand_29,rand_30,rand_31,rand_32,rand_33,rand_34,rand_35,rand_36,rand_37,rand_38,rand_39,rand_40,rand_41,rand_42,rand_43,rand_44,rand_45,rand_46,rand_47,rand_48,rand_49,rand_50,rand_51,rand_52,rand_53,rand_54,rand_55,rand_56,rand_57,rand_58,rand_59,rand_60,rand_61,rand_62,rand_63,join,only_a,only_b
455,2.320109185e-2,7.758188348e-4,1.044165466e-2,5.267766470e-4,3.522798898e-6,1.825219752e1,3.290431746e1,3.517903279e1,1.069212083e1,2.403401733e1,2.125775415e1,4.410752193e1,3.945525232e1,5.455680040e1,5.652462845e0,3.849327834e1,2.522620865e1,3.920656393e1,3.726940708e1,4.487646577e1,3.666459736e1,1.481124370e1,1.419874809e1,1.430002048e0,1.188923926e1,4.763265447e1,1.968968120e1,4.331750778e1,4.809882511e0,2.902577849e0,6.817204672e1,3.190841830e1,5.465942700e0,1.488074368e1,4.689647511e1,3.453387346e0,8.517101002e-1,2.758426829e1,3.801998243e1,2.785467371e1,4.216396529e1,6.315107836e1,5.208059756e1,5.820356364e0,3.390903743e1,4.274615099e1,1.707869160e1,3.980365818e1,1.448167902e0,8.589348780e0,7.925361310e0,5.604905746e1,2.617012307e1,1.348276756e1,2.486474707e1,4.606678549e1,4.351715946e1,4.729358067e1,1.956551327e1,2.722294671e1,5.212995715e1,5.156292486e1,5.373237941e1,4.684565565e1,6.588018100e0,1.426794454e1,3.771833914e1,5.005617555e1,3.295254634e1,118283,0,0
456,2.317064801e-2,7.803982855e-4,1.045073454e-2,5.246054201e-4,3.542215840e-6,1.824924910e1,3.290527224e1,3.520141635e1,1.071224310e1,2.404686700e1,2.125435912e1,4.410987442e1,3.946886560e1,5.455102089e1,5.645659124e0,3.849311644e1,2.523047360e1,3.921730143e1,3.727526562e1,4.487640473e1,3.666592419e1,1.481041885e1,1.421036853e1,1.441193539e0,1.187952572e1,4.765031239e1,1.968764224e1,4.330889823e1,4.813363826e0,2.887886861e0,6.817703811e1,3.191318768e1,5.465127915e0,1.487261595e1,4.691179895e1,3.444607301e0,8.650067861e-1,2.757804354e1,3.800976503e1,2.787259503e1,4.216912026e1,6.315359908e1,5.209738071e1,5.815578468e0,3.391467441e1,4.274441302e1,1.708866791e1,3.981855214e1,1.459374923e0,8.581791675e0,7.937831353e0,5.606502126e1,2.618215416e1,1.348893591e1,2.485718079e1,4.607733145e1,4.351087540e1,4.730682672e1,1.955740942e1,2.723957919e1,5.213322114e1,5.155551452e1,5.374113851e1,4.686435293e1,6.596751669e0,1.425962095e1,3.771853618e1,5.006601690e1,3.294014109e1,118283,0,0
457,2.310455227e-2,7.839772539e-4,1.045173611e-2,5.222927525e-4,3.561795474e-6,1.825134598e1,3.289333429e1,3.521048173e1,1.072874905e1,2.404526777e1,2.124745762e1,4.410636941e1,3.947601588e1,5.453172982e1,5.646698832e0,3.849259071e1,2.522327040e1,3.922116161e1,3.726496771e1,4.487142291e1,3.665255295e1,1.480023055e1,1.420707552e1,1.449958780e0,1.186357926e1,4.764953994e1,1.968894655e1,4.329647790e1,4.805667760e0,2.873720329e0,6.816083290e1,3.190295989e1,5.460664748e0,1.486979219e1,4.690959501e1,3.431380178e0,8.822352724e-1,2.756415558e1,3.799152114e1,2.789203669e1,4.216975502e1,6.315017855e1,5.210000787e1,5.816712098e0,3.391717269e1,4.273171848e1,1.709053113e1,3.982511316e1,1.462007551e0,8.581795371e0,7.947432985e0,5.607183802e1,2.618409786e1,1.350009411e1,2.484564284e1,4.608292972e1,4.349525165e1,4.730837434e1,1.955206486e1,2.724432364e1,5.212653894e1,5.154027796e1,5.373551093e1,4.687540514e1,6.595046391e0,1.425610172e1,3.771822417e1,5.005818822e1,3.292208993e1,118283,0,0
458,2.313893038e-2,7.833226582e-4,1.045481485e-2,5.220190729e-4,3.581377739e-6,1.849554675e1,3.323587216e1,3.560973899e1,1.086717433e1,2.431605724e1,2.153238835e1,4.465916370e1,3.998062551e1,5.520492576e1,5.817706596e0,3.903082069e1,2.552299282e1,3.968589075e1,3.767127342e1,4.541268626e1,3.703948980e1,1.490414711e1,1.435308994e1,1.418775262e0,1.203399026e1,4.823992627e1,1.991724600e1,4.381949617e1,4.860097983e0,2.948509713e0,6.895930072e1,3.224239467e1,5.514765575e0,1.507707092e1,4.743343378e1,3.509789324e0,9.379354208e-1,2.796130739e1,3.846507552e1,2.825209402e1,4.266963119e1,6.397747462e1,5.274254646e1,5.885181636e0,3.435142235e1,4.319079944e1,1.721447945e1,4.028011812e1,1.465685323e0,8.683672291e0,8.025114757e0,5.675626621e1,2.649597075e1,1.372916419e1,2.513703916e1,4.666887696e1,4.400671251e1,4.788548203e1,1.979669215e1,2.755701914e1,5.278992998e1,5.215555884e1,5.437040293e1,4.743507413e1,6.624991228e0,1.450400524e1,3.822640103e1,5.065563294e1,3.328180632e1,118283,0,0
459,2.315550033e-2,7.785492363e-4,1.047361172e-2,5.213536977e-4,3.600919410e-6,1.859525794e1,3.335633094e1,3.574261150e1,1.091090895e1,2.440224506e1,2.164449480e1,4.487259418e1,4.015790611e1,5.545791092e1,5.896725988e0,3.923134918e1,2.562568617e1,3.985773015e1,3.781570321e1,4.561348644e1,3.717812445e1,1.494126320e1,1.439873031e1,1.398813687e0,1.210450120e1,4.845128358e1,2.000462468e1,4.401622772e1,4.874767695e0,2.982984116e0,6.924752916e1,3.236320300e1,5.543045789e0,1.515545377e1,4.761834589e1,3.549880814e0,9.542013979e-1,2.811571261e1,3.864929465e1,2.837625819e1,4.284878783e1,6.428954120e1,5.297433372e1,5.911587398e0,3.450335120e1,4.335661356e1,1.724715223e1,4.043505871e1,1.458028975e0,8.729079656e0,8.041394147e0,5.700150507e1,2.660995479e1,1.381557584e1,2.525291568e1,4.687386585e1,4.419996083e1,4.808788391e1,1.989724004e1,2.766585110e1,5.303663375e1,5.238674126e1,5.459453598e1,4.762997211e1,6.627260853e0,1.460510007e1,3.841983998e1,5.087034009e1,3.341824453e1,118283,0,0
460,2.312810495e-2,7.266301647e-4,1.049092538e-2,5.205724733e-4,3.619817445e-6,1.881568863e1,3.350900496e1,3.578149879e1,1.086317557e1,2.440809287e1,2.186830853e1,4.524963112e1,4.032044463e1,5.588017581e1,6.119435951e0,3.952027326e1,2.570402208e1,4.009482093e1,3.800239286e1,4.593125079e1,3.737017003e1,1.500111770e1,1.439236217e1,1.290108849e0,1.229516130e1,4.867236123e1,2.015064512e1,4.435917472e1,4.860297364e0,3.116442366e0,6.962574350e1,3.251925932e1,5.654105750e0,1.529414591e1,4.779998181e1,3.703788437e0,8.909623127e-1,2.842114079e1,3.902670288e1,2.843171049e1,4.306828506e1,6.477623285e1,5.322607135e1,5.963029186e0,3.464639492e1,4.358930866e1,1.718248324e1,4.054343247e1,1.358456280e0,8.865503788e0,7.937754465e0,5.726228550e1,2.674426302e1,1.391579328e1,2.552030901e1,4.705666399e1,4.455294186e1,4.826909342e1,2.013411223e1,2.774621622e1,5.340334456e1,5.277626549e1,5.482591672e1,4.778971928e1,6.562442275e0,1.483355398e1,3.872766947e1,5.111599675e1,3.368986054e1,118283,0,0
461,2.316854114e-2,6.607225898e-4,1.048728722e-2,5.189547568e-4,3.636117387e-6,1.915877314e1,3.375729819e1,3.589312743e1,1.082465566e1,2.444665728e1,2.220009608e1,4.582976241e1,4.062650388e1,5.652430859e1,6.438390215e0,3.999391600e1,2.583795040e1,4.048591859e1,3.830032897e1,4.644840166e1,3.767147535e1,1.508239325e1,1.438406595e1,1.154074174e0,1.255328306e1,4.903447467e1,2.039302964e1,4.490113727e1,4.828199017e0,3.295754978e0,7.023268981e1,3.276419117e1,5.795074328e0,1.552481703e1,4.810800033e1,3.890319075e0,8.272715886e-1,2.886841201e1,3.958748631e1,2.858587189e1,4.345360305e1,6.554922855e1,5.364769741e1,6.059291192e0,3.491827686e1,4.396414144e1,1.712009732e1,4.077337413e1,1.217843674e0,9.078898302e0,7.822414947e0,5.772294333e1,2.695890481e1,1.409488338e1,2.591745935e1,4.740656275e1,4.509528005e1,4.859725909e1,2.048963977e1,2.789340041e1,5.398430917e1,5.338390873e1,5.522420993e1,4.810681802e1,6.471218362e0,1.517940579e1,3.921742452e1,5.151102261e1,3.410364659e1,118283,0,0
462,2.320518492e-2,6.241957558e-4,1.047809006e-2,5.168272616e-4,3.651226346e-6,1.933629160e1,3.392474415e1,3.599282213e1,1.081934327e1,2.450906765e1,2.240411141e1,4.617848077e1,4.081364939e1,5.692726608e1,6.610842769e0,4.026268449e1,2.594825591e1,4.072412406e1,3.851070342e1,4.674394955e1,3.787659994e1,1.514937765e1,1.442987411e1,1.073701603e0,1.272427379e1,4.930237040e1,2.051114565e1,4.520601273e1,4.848482752e0,3.398367885e0,7.063079087e1,3.294275868e1,5.893117006e0,1.563188879e1,4.833132728e1,4.024640342e0,7.837302455e-1,2.915536561e1,3.992787117e1,2.866134763e1,4.367019739e1,6.600601985e1,5.393135568e1,6.085430505e0,3.507086360e1,4.419535335e1,1.709363060e1,4.091445769e1,1.164755682e0,9.168472203e0,7.758351849e0,5.800258572e1,2.711487143e1,1.418657434e1,2.615010303e1,4.760881877e1,4.542126720e1,4.881225557e1,2.067942129e1,2.801422624e1,5.434357250e1,5.374135708e1,5.548489366e1,4.829715673e1,6.448093096e0,1.536492801e1,3.949750296e1,5.178872386e1,3.434071438e1,118283,0,0
463,2.326957400e-2,5.803664899e-4,1.047306554e-2,5.139249100e-4,3.665496455e-6,1.937279487e1,3.380738505e1,3.575662132e1,1.069357067e1,2.432263129e1,2.240344825e1,4.613452998e1,4.062485001e1,5.682856941e1,6.707119497e0,4.016446971e1,2.580332480e1,4.061888547e1,3.838280506e1,4.665742398e1,3.776338647e1,1.511105336e1,1.431131652e1,1.002118077e0,1.276589521e1,4.909043273e1,2.048868034e1,4.514967902e1,4.787457583e0,3.461867608e0,7.040333295e1,3.283024482e1,5.945068497e0,1.562175441e1,4.812162801e1,4.095350267e0,7.114912062e-1,2.914909965e1,3.992514483e1,2.848931208e1,4.353017959e1,6.588072779e1,5.371639578e1,6.090448673e0,3.491241209e1,4.407155259e1,1.694294957e1,4.070626518e1,1.072270660e0,9.225102378e0,7.618857855e0,5.777675343e1,2.701829731e1,1.413966661e1,2.617736163e1,4.738510139e1,4.537289963e1,4.858255975e1,2.072305801e1,2.786833227e1,5.421574320e1,5.365645257e1,5.524991352e1,4.806888778e1,6.357602974e0,1.540976854e1,3.943285356e1,5.158736217e1,3.432053099e1,118283,0,0
464,2.329143573e-2,5.248787270e-4,1.047900915e-2,5.105067339e-4,3.678481832e-6,1.939183453e1,3.364455888e1,3.542160990e1,1.051796003e1,2.406180608e1,2.237266918e1,4.602718213e1,4.031968355e1,5.663260867e1,6.782252390e0,3.995290859e1,2.558508607e1,4.044869819e1,3.820117910e1,4.649404358e1,3.760258599e1,1.508021239e1,1.416176124e1,9.273878345e-1,1.280014252e1,4.876246130e1,2.043533032e1,4.502088975e1,4.708723871e0,3.519733891e0,7.004200361e1,3.267707026e1,6.023589058e0,1.556776054e1,4.782138111e1,4.175872323e0,5.913885252e-1,2.909029328e1,3.987967445e1,2.821323534e1,4.329698271e1,6.561721118e1,5.337475390e1,6.082507514e0,3.464559168e1,4.388417657e1,1.675803567e1,4.039669368e1,9.588578734e-1,9.285558916e0,7.429773388e0,5.741092180e1,2.687360195e1,1.402868294e1,2.619725232e1,4.701579787e1,4.527075107e1,4.822067428e1,2.075251016e1,2.766462430e1,5.397649631e1,5.348708929e1,5.488369369e1,4.771766451e1,6.260371659e0,1.541589370e1,3.927918454e1,5.127293216e1,3.427000538e1,118283,0,0
465,2.341187360e-2,4.953104347e-4,1.050468926e-2,5.069203830e-4,3.690488127e-6,1.945596635e1,3.362614950e1,3.533566929e1,1.045693601e1,2.398382820e1,2.241512808e1,4.609546475e1,4.026947042e1,5.667881306e1,6.865159908e0,3.995797139e1,2.553038688e1,4.046368157e1,3.819712228e1,4.652975009e1,3.760272609e1,1.508581153e1,1.411504947e1,8.847191242e-1,1.285909558e1,4.872206304e1,2.045505161e1,4.506984080e1,4.681545747e0,3.568989615e0,7.002528428e1,3.266552806e1,6.078811630e0,1.558437582e1,4.777332708e1,4.233585210e0,5.456981488e-1,2.914609329e1,3.995584899e1,2.815253792e1,4.328959737e1,6.566151533e1,5.333711418e1,6.091003801e0,3.460105103e1,4.388118194e1,1.668492789e1,4.033729892e1,9.029182697e-1,9.339568685e0,7.342172106e0,5.737424508e1,2.687081516e1,1.402430126e1,2.626844695e1,4.694938977e1,4.533110095e1,4.815944719e1,2.082502141e1,2.762508654e1,5.399972805e1,5.353028328e1,5.482540221e1,4.765909248e1,6.212683247e0,1.547831426e1,3.931092977e1,5.123856502e1,3.432095823e1,118283,0,0
466,2.350961273e-2,4.738036006e-4,1.053350684e-2,5.023716130e-4,3.701925444e-6,1.956021877e1,3.369559665e1,3.537958296e1,1.045018041e1,2.400070127e1,2.251465833e1,4.628567886e1,4.035992247e1,5.688298289e1,6.968397841e0,4.009078527e1,2.556349976e1,4.059402765e1,3.830400824e1,4.669263033e1,3.770348419e1,1.511718599e1,1.412548103e1,8.497116895e-1,1.295002240e1,4.884874416e1,2.051925255e1,4.523460657e1,4.683549204e0,3.624586065e0,7.021544933e1,3.274332444e1,6.136182381e0,1.564246093e1,4.787017486e1,4.295292374e0,5.281890635e-1,2.928893052e1,4.012765882e1,2.819904264e1,4.341214646e1,6.589867505e1,5.347372760e1,6.107301804e0,3.467572774e1,4.398970443e1,1.666132293e1,4.041224841e1,8.697317367e-1,9.398208422e0,7.293837711e0,5.752239035e1,2.695451639e1,1.407731058e1,2.639123361e1,4.704482976e1,4.550563011e1,4.826222860e1,2.093720812e1,2.767906415e1,5.418589202e1,5.371091053e1,5.493900844e1,4.775971911e1,6.188685676e0,1.558604764e1,3.945778409e1,5.136644545e1,3.444517439e1,118283,0,0
467,2.354372661e-2,4.593937070e-4,1.055958322e-2,4.960388373e-4,3.712930266e-6,2.086112794e1,3.546978628e1,3.743158881e1,1.112637734e1,2.538741231e1,2.399074603e1,4.919312360e1,4.297989569e1,6.041823799e1,7.878778423e0,4.288533731e1,2.707356183e1,4.303357388e1,4.045198372e1,4.957084358e1,3.974053185e1,1.566298588e1,1.485797420e1,7.059344568e-1,1.387408384e1,5.189385202e1,2.171218404e1,4.801716872e1,4.963245253e0,4.053541397e0,7.437753334e1,3.450009910e1,6.429764720e0,1.674378900e1,5.055410565e1,4.685728814e0,7.943223176e-1,3.137240191e1,4.262184452e1,3.006840960e1,4.606740594e1,7.021789294e1,5.678650821e1,6.475227100e0,3.694407961e1,4.638210568e1,1.728437138e1,4.280218649e1,8.701276738e-1,9.961563024e0,7.646587184e0,6.109727133e1,2.858087231e1,1.526064205e1,2.794360641e1,5.008422179e1,4.823066645e1,5.125455589e1,2.225383763e1,2.927966020e1,5.766096057e1,5.693838260e1,5.820862875e1,5.068429413e1,6.321569890e0,1.691959528e1,4.210704778e1,5.444766133e1,3.636740573e1,118283,0,0
468,2.360762845e-2,4.511043811e-4,1.058809282e-2,4.892350449e-4,3.723685118e-6,2.096171929e1,3.566583608e1,3.768241991e1,1.120812536e1,2.558589647e1,2.417020237e1,4.952960638e1,4.324677986e1,6.085371539e1,7.992886293e0,4.316315850e1,2.727230658e1,4.329745391e1,4.073850073e1,4.985940167e1,3.999809586e1,1.574714475e1,1.501953486e1,6.697034046e-1,1.404201664e1,5.231121858e1,2.178105917e1,4.829361359e1,5.073516282e0,4.125979086e0,7.487823828e1,3.472709616e1,6.506014407e0,1.681115548e1,5.087996697e1,4.800673838e0,8.080528438e-1,3.166464034e1,4.291696631e1,3.021713415e1,4.632303677e1,7.068839287e1,5.718775963e1,6.446608767e0,3.715359321e1,4.663221115e1,1.732667930e1,4.303940230e1,9.140963180e-1,9.956835854e0,7.649987939e0,6.147614505e1,2.880999847e1,1.536798027e1,2.811029739e1,5.037282112e1,4.854245191e1,5.159444027e1,2.237725364e1,2.948952515e1,5.807241545e1,5.727846256e1,5.857259122e1,5.097095287e1,6.367678810e0,1.706084709e1,4.238096861e1,5.484765240e1,3.656180723e1,118283,0,0
469,2.369563416e-2,4.457463131e-4,1.062219227e-2,4.829344092e-4,3.734290776e-6,2.106314979e1,3.578898690e1,3.784119965e1,1.125980867e1,2.568974262e1,2.428143414e1,4.976866328e1,4.343365291e1,6.112943030e1,8.073325729e0,4.335419160e1,2.736915610e1,4.349517245e1,4.092056543e1,5.008372792e1,4.016202674e1,1.579712659e1,1.508840770e1,6.636583543e-1,1.413158154e1,5.255544069e1,2.185751342e1,4.850317196e1,5.108399350e0,4.161996489e0,7.519271616e1,3.486210923e1,6.552033100e0,1.687719969e1,5.107970095e1,4.839887664e0,8.249180910e-1,3.183286082e1,4.310997026e1,3.034896108e1,4.652648219e1,7.101338976e1,5.744041340e1,6.456590285e0,3.730673109e1,4.680226614e1,1.736094826e1,4.321924076e1,9.209602258e-1,9.993961936e0,7.651355301e0,6.174783451e1,2.895484898e1,1.545177702e1,2.823482523e1,5.057736138e1,4.876269753e1,5.181425209e1,2.248518991e1,2.961797699e1,5.834383235e1,5.751487934e1,5.879973315e1,5.118881897e1,6.379868675e0,1.716703896e1,4.257546265e1,5.508252155e1,3.670626224e1,118283,0,0
470,2.382641027e-2,4.399485485e-4,1.065134944e-2,4.762077081e-4,3.744767630e-6,2.108644787e1,3.579568266e1,3.786494333e1,1.126709910e1,2.569998708e1,2.429995623e1,4.982593438e1,4.345228690e1,6.117882006e1,8.101086810e0,4.336710005e1,2.736384407e1,4.353931001e1,4.096431463e1,5.012705686e1,4.019364315e1,1.580988708e1,1.510691106e1,6.656557444e-1,1.416357896e1,5.260226442e1,2.185866602e1,4.853656725e1,5.122618340e0,4.171739073e0,7.523742949e1,3.488259966e1,6.581778080e0,1.687367807e1,5.110388302e1,4.854634345e0,8.245198815e-1,3.187010425e1,4.314591480e1,3.036096910e1,4.656102648e1,7.106480446e1,5.747887729e1,6.443763862e0,3.731323521e1,4.681652226e1,1.735024322e1,4.324480602e1,9.246414635e-1,9.998539199e0,7.625843907e0,6.179017529e1,2.899598519e1,1.546151885e1,2.826356364e1,5.058492447e1,4.881105172e1,5.183907949e1,2.251256908e1,2.964267297e1,5.839391823e1,5.754495944e1,5.881264005e1,5.121901620e1,6.380261590e0,1.719227602e1,4.260240001e1,5.511598818e1,3.672816939e1,118283,0,0
471,2.387308231e-2,4.301310716e-4,1.067138161e-2,4.716217596e-4,3.755064097e-6,2.099168980e1,3.560982875e1,3.764642811e1,1.118629223e1,2.553793643e1,2.417025651e1,4.958647017e1,4.318431475e1,6.085966792e1,8.051390144e0,4.309493393e1,2.718673570e1,4.332491741e1,4.076694253e1,4.987458942e1,4.000265811e1,1.576214598e1,1.502261154e1,6.718966607e-1,1.410009984e1,5.230425296e1,2.175029257e1,4.829178349e1,5.087315307e0,4.145290620e0,7.483246529e1,3.470698132e1,6.583604170e0,1.676957071e1,5.082838744e1,4.833322301e0,7.887547249e-1,3.168953669e1,4.293161094e1,3.017049746e1,4.631620893e1,7.067277372e1,5.715395248e1,6.406516150e0,3.707753559e1,4.658149095e1,1.726170483e1,4.300468289e1,9.067396167e-1,9.966479803e0,7.550577335e0,6.144771482e1,2.885325560e1,1.535119429e1,2.814169694e1,5.026623777e1,4.857976662e1,5.153395395e1,2.242100031e1,2.948034727e1,5.807773857e1,5.724901094e1,5.847053674e1,5.092870905e1,6.348359066e0,1.709212146e1,4.236253970e1,5.480950752e1,3.656176543e1,118283,0,0
472,2.393311764e-2,4.204236151e-4,1.069101265e-2,4.653955041e-4,3.765106227e-6,2.086840761e1,3.538737310e1,3.738924573e1,1.109453945e1,2.535113984e1,2.400927109e1,4.928866641e1,4.286269235e1,6.046615867e1,7.980834685e0,4.275797000e1,2.697471518e1,4.306400159e1,4.053256499e1,4.956372057e1,3.977242293e1,1.570381862e1,1.493027528e1,6.846206164e-1,1.402111187e1,5.194874719e1,2.161049013e1,4.798568998e1,5.052213998e0,4.108476065e0,7.434163553e1,3.449902585e1,6.583722529e0,1.663504892e1,5.049911730e1,4.804011311e0,7.466633866e-1,3.146890678e1,4.266593367e1,2.993852483e1,4.601611487e1,7.018715779e1,5.676118105e1,6.355628016e0,3.679103648e1,4.629247981e1,1.715835075e1,4.271710617e1,8.939428737e-1,9.917824362e0,7.464894713e0,6.103073938e1,2.868308927e1,1.521269383e1,2.798956015e1,4.987886107e1,4.829448354e1,5.116526443e1,2.229903137e1,2.929084454e1,5.768964679e1,5.688042088e1,5.805573687e1,5.057948817e1,6.318519655e0,1.696266939e1,4.206249123e1,5.443888326e1,3.635203463e1,118283,0,0
473,2.397186318e-2,4.178927283e-4,1.072287821e-2,4.585355435e-4,4.241911650e-6,2.094042272e1,3.547634254e1,3.751826494e1,1.114004321e1,2.543305069e1,2.408432401e1,4.947011003e1,4.299811519e1,6.066846509e1,8.034432317e0,4.288522931e1,2.704084780e1,4.321863987e1,4.067742909e1,4.973029997e1,3.990057596e1,1.574947723e1,1.499024354e1,6.886294181e-1,1.408711256e1,5.213824380e1,2.166319449e1,4.813678890e1,5.082546569e0,4.127134757e0,7.457577241e1,3.460199314e1,6.625543956e0,1.667263464e1,5.065283359e1,4.829085573e0,7.617699514e-1,3.158537786e1,4.280167126e1,3.004047988e1,4.617034685e1,7.042119253e1,5.695381765e1,6.356420859e0,3.689836360e1,4.641664942e1,1.719094806e1,4.285699423e1,9.054502910e-1,9.941894907e0,7.462915054e0,6.123883842e1,2.880278710e1,1.527106828e1,2.807877142e1,5.002239274e1,4.845897236e1,5.133061510e1,2.237869366e1,2.939450698e1,5.789038094e1,5.704901425e1,5.821934693e1,5.074707522e1,6.334289509e0,1.703378261e1,4.220016996e1,5.461702167e1,3.645593999e1,118283,0,0
474,2.400900364e-2,4.150275114e-4,1.074676204e-2,4.503046081e-4,4.251790204e-6,2.098583158e1,3.551086852e1,3.758910920e1,1.116837588e1,2.547236516e1,2.412259529e1,4.957571254e1,4.307114571e1,6.077101517e1,8.072297567e0,4.294578809e1,2.705909684e1,4.331000122e1,4.076031979e1,4.982696432e1,3.996591852e1,1.576800571e1,1.502319313e1,6.965339532e-1,1.412655377e1,5.224060455e1,2.168454968e1,4.821593058e1,5.100956514e0,4.136407216e0,7.469015377e1,3.465028984e1,6.656019106e0,1.668812492e1,5.072497236e1,4.837020020e0,7.746067392e-1,3.165086901e1,4.287036599e1,3.009900479e1,4.625957256e1,7.054577442e1,5.705283761e1,6.349895419e0,3.695058594e1,4.646967089e1,1.719657632e1,4.293726746e1,9.131325113e-1,9.954442736e0,7.450441326e0,6.135267098e1,2.887486374e1,1.530576246e1,2.812821016e1,5.009176911e1,4.855079998e1,5.141381519e1,2.242509148e1,2.945156642e1,5.800043926e1,5.712874369e1,5.829051018e1,5.084171506e1,6.338940482e0,1.707931415e1,4.227139833e1,5.470220206e1,3.650494473e1,118283,0,0
475,2.405553873e-2,4.128779861e-4,1.076261392e-2,4.434733974e-4,4.261609080e-6,2.093301338e1,3.540774077e1,3.749650849e1,1.114081508e1,2.539988631e1,2.404576777e1,4.945625403e1,4.293950583e1,6.060091303e1,8.041731143e0,4.279283109e1,2.695927753e1,4.321132667e1,4.067265174e1,4.970158596e1,3.987214740e1,1.574446246e1,1.499274671e1,7.136710479e-1,1.409302338e1,5.210163674e1,2.161878914e1,4.808366211e1,5.092213495e0,4.113632103e0,7.448120268e1,3.455996155e1,6.661793412e0,1.662248912e1,5.058668419e1,4.814361576e0,7.667119879e-1,3.155197139e1,4.274698136e1,3.001437868e1,4.614412600e1,7.033788175e1,5.689344602e1,6.320230089e0,3.682893425e1,4.633940251e1,1.715504523e1,4.283048078e1,9.164461651e-1,9.929135737e0,7.410419992e0,6.119005221e1,2.881771558e1,1.525022784e1,2.805818282e1,4.992683731e1,4.843214958e1,5.126450416e1,2.237334567e1,2.938044908e1,5.784052981e1,5.696249279e1,5.810833294e1,5.070875883e1,6.329741047e0,1.702354703e1,4.214049561e1,5.454700782e1,3.640880460e1,118283,0,0
476,2.406257476e-2,4.114910922e-4,1.076964377e-2,4.368423569e-4,4.271387154e-6,2.084927395e1,3.525787304e1,3.735169357e1,1.109700057e1,2.529094405e1,2.393099418e1,4.926275685e1,4.274466818e1,6.033987734e1,7.990303204e0,4.257345822e1,2.682035834e1,4.305107317e1,4.052735259e1,4.950485383e1,3.972375311e1,1.570335557e1,1.493982479e1,7.345315052e-1,1.403349851e1,5.188352898e1,2.152525602e1,4.788243927e1,5.073123872e0,4.079773257e0,7.416508135e1,3.442207930e1,6.656878826e0,1.653251362e1,5.037836351e1,4.778804122e0,7.553934593e-1,3.139905402e1,4.255906383e1,2.988756273e1,4.596391851e1,7.002334570e1,5.665017435e1,6.284319571e0,3.665386976e1,4.614747402e1,1.709723505e1,4.266509971e1,9.180871291e-1,9.891964566e0,7.363467925e0,6.093952240e1,2.871748142e1,1.516861591e1,2.794766442e1,4.968975930e1,4.824326543e1,5.104091096e1,2.228897854e1,2.926733287e1,5.759302255e1,5.671491609e1,5.784396586e1,5.050483102e1,6.314456691e0,1.693657963e1,4.194530103e1,5.431188919e1,3.626316049e1,118283,0,0
477,2.406940379e-2,4.114921341e-4,1.077581292e-2,4.293598610e-4,4.281148633e-6,2.080447229e1,3.517334537e1,3.728893565e1,1.108339496e1,2.523994687e1,2.386581332e1,4.916905844e1,4.264393266e1,6.020119147e1,7.962567345e0,4.244591619e1,2.673864060e1,4.297815899e1,4.046434179e1,4.940609890e1,3.965124141e1,1.568486739e1,1.492355340e1,7.550185630e-1,1.400559790e1,5.178164726e1,2.146755790e1,4.777244154e1,5.071377748e0,4.055912774e0,7.399932916e1,3.435157358e1,6.663669006e0,1.647352672e1,5.027215887e1,4.755780943e0,7.543290110e-1,3.131803892e1,4.245452729e1,2.982645030e1,4.587575789e1,6.985500154e1,5.652855296e1,6.254869827e0,3.655683905e1,4.603960943e1,1.706665642e1,4.258814734e1,9.276039417e-1,9.866086501e0,7.332569376e0,6.081647953e1,2.868017823e1,1.512495800e1,2.788807722e1,4.955872605e1,4.814784954e1,5.092641961e1,2.224387731e1,2.921837686e1,5.746703704e1,5.657540348e1,5.769768511e1,5.040716724e1,6.311917868e0,1.688882530e1,4.183734799e1,5.419089659e1,3.618020794e1,118283,0,0
478,2.400523068e-2,4.113737421e-4,1.077101500e-2,4.193368642e-4,4.290911365e-6,2.154918163e1,3.624369602e1,3.856749363e1,1.152443205e1,2.611303814e1,2.473333617e1,5.090085985e1,4.421288342e1,6.229929642e1,8.464623712e0,4.406735275e1,2.764965448e1,4.445172391e1,4.178954771e1,5.110989962e1,4.089261735e1,1.603321842e1,1.542247018e1,6.958093458e-1,1.455650270e1,5.365094615e1,2.214355914e1,4.939555997e1,5.279006794e0,4.281854912e0,7.650065923e1,3.543173647e1,6.857798500e0,1.707959609e1,5.191500586e1,4.983686765e0,9.169730258e-1,3.255415342e1,4.392089969e1,3.093944891e1,4.745362157e1,7.239958820e1,5.853304459e1,6.434060856e0,3.789112493e1,4.746142394e1,1.746343837e1,4.403740329e1,9.694056117e-1,1.015800056e1,7.552080590e0,6.295971462e1,2.969154638e1,1.580837793e1,2.880034463e1,5.135413369e1,4.976673426e1,5.272669305e1,2.299625999e1,3.022131866e1,5.953746435e1,5.846730560e1,5.965322001e1,5.217101586e1,6.436366845e0,1.764322271e1,4.338298699e1,5.605739559e1,3.729948306e1,118283,0,0
