frame,micro_div,d_momx,d_momy,d_ke,d_comx,rand_00,rand_01,rand_02,rand_03,rand_04,rand_05,rand_06,rand_07,rand_08,rand_09,rand_10,rand_11,rand_12,rand_13,rand_14,rand_15,rand_16,rand_17,rand_18,rand_19,rand_20,rand_21,rand_22,rand_23,rand_24,rand_25,rand_26,rand_27,rand_28,rand_29,rand_30,rand_31,rand_32,rand_33,rand_34,rand_35,rand_36,rand_37,rand_38,rand_39,rand_40,rand_41,rand_42,rand_43,rand_44,rand_45,rand_46,rand_47,rand_48,rand_49,rand_50,rand_51,rand_52,rand_53,rand_54,rand_55,rand_56,rand_57,rand_58,rand_59,rand_60,rand_61,rand_62,rand_63,join,only_a,only_b
232,2.252251292e-2,3.397232068e-4,3.428795351e-3,4.072508436e-4,8.079888966e-8,2.937094208e1,4.752806718e1,4.348306824e1,1.310023643e1,2.719309046e1,3.007322450e1,6.014768141e1,5.090997739e1,6.674513524e1,2.222146474e0,4.546234484e1,2.747464643e1,5.567220664e1,5.115240512e1,6.294138283e1,4.955260705e1,2.145016348e1,1.703167699e1,4.838024161e0,1.226529597e1,5.665760357e1,2.801985722e1,5.705562811e1,1.996022235e0,1.032027763e0,8.626961772e1,4.577188540e1,1.055101220e1,1.809895985e1,6.239995811e1,4.851856045e-1,5.009698895e0,3.439999868e1,5.297707078e1,3.248844932e1,5.562064194e1,7.975128726e1,6.304910606e1,8.991384823e0,4.026189148e1,5.851353524e1,2.323779102e1,5.302777896e1,2.015838139e0,1.530788170e1,9.402517027e0,6.939811469e1,3.296766372e1,1.261353941e1,4.008027521e1,5.568853581e1,6.031349638e1,5.506323056e1,2.695668394e1,3.713305555e1,6.482272857e1,6.773916388e1,6.652559476e1,6.167556144e1,1.060674221e1,1.546376633e1,4.600878726e1,5.858067842e1,4.590375449e1,118283,0,0
233,2.237450175e-2,3.502762639e-4,3.419198294e-3,3.952472099e-4,8.725062425e-8,2.682570394e1,4.390250523e1,3.934961850e1,1.179968859e1,2.432376503e1,2.706974495e1,5.442077552e1,4.555608719e1,5.960562092e1,4.635194559e-1,3.971930961e1,2.429158027e1,5.088333460e1,4.684557946e1,5.714903367e1,4.545645932e1,2.041399416e1,1.554438968e1,5.196923982e0,1.040569905e1,5.055152795e1,2.564896421e1,5.142085730e1,1.373983828e0,1.953798352e0,7.782810231e1,4.224420732e1,1.008782159e1,1.575761112e1,5.702290055e1,2.750723105e-1,5.520687890e0,3.013501899e1,4.795632452e1,2.875072780e1,5.024461170e1,7.104710410e1,5.641958302e1,8.241367088e0,3.557828308e1,5.363123630e1,2.198605440e1,4.816714730e1,2.030121415e0,1.424608911e1,8.602156557e0,6.223358837e1,2.982005216e1,1.022637401e1,3.700403733e1,4.939778566e1,5.484899056e1,4.897042821e1,2.437712701e1,3.398618247e1,5.780104152e1,6.119561670e1,5.979930427e1,5.579004400e1,1.034929008e1,1.275711602e1,4.067087434e1,5.235628396e1,4.199970307e1,118283,0,0
234,2.225169554e-2,4.106629121e-4,3.415865920e-3,3.855393843e-4,9.450784223e-8,2.600958010e1,4.299687995e1,3.853842958e1,1.168458490e1,2.377137880e1,2.614962120e1,5.281618439e1,4.424555501e1,5.760177126e1,2.478346698e-1,3.810204573e1,2.354038972e1,4.967798776e1,4.577631101e1,5.552978385e1,4.441730705e1,2.019604102e1,1.532175515e1,5.459320807e0,9.759484592e0,4.911821076e1,2.497621865e1,4.977395996e1,1.272432373e0,2.404499054e0,7.565547010e1,4.139433502e1,9.911900763e0,1.499064318e1,5.580713740e1,5.986517217e-1,5.519997181e0,2.882273757e1,4.643334116e1,2.794169535e1,4.883303249e1,6.862727174e1,5.483653194e1,7.990337987e0,3.438716465e1,5.233825445e1,2.188634156e1,4.704108706e1,1.855124937e0,1.383692040e1,8.587639255e0,6.048417323e1,2.910818001e1,9.586937791e0,3.603534206e1,4.781635794e1,5.327062613e1,4.751372815e1,2.352876251e1,3.335264732e1,5.588693731e1,5.933088870e1,5.812957314e1,5.442008154e1,1.045496995e1,1.182932360e1,3.916389681e1,5.083957461e1,4.081362786e1,118283,0,0
235,2.228715372e-2,4.869749735e-4,3.390716927e-3,3.813534036e-4,1.033631635e-7,2.627362538e1,4.366890295e1,3.962781836e1,1.220088647e1,2.454678302e1,2.651288908e1,5.368283148e1,4.537045176e1,5.871436567e1,1.894241043e-1,3.906395210e1,2.423526168e1,5.056953935e1,4.658682039e1,5.645239167e1,4.515693694e1,2.038840106e1,1.576712408e1,5.596270492e0,9.882653142e0,5.041266679e1,2.534057154e1,5.059166619e1,1.456526701e0,2.462308753e0,7.721174900e1,4.206799209e1,9.865807675e0,1.528058062e1,5.697215616e1,6.617548809e-1,5.211445945e0,2.935318522e1,4.704522378e1,2.888589352e1,4.983240089e1,7.004923877e1,5.621871910e1,8.077272813e0,3.534354781e1,5.318027537e1,2.237742957e1,4.813154784e1,1.629434178e0,1.385937235e1,9.005421323e0,6.196209012e1,2.977948233e1,1.005443371e1,3.633990074e1,4.911846227e1,5.404544900e1,4.882555387e1,2.376846787e1,3.412049752e1,5.707573050e1,6.031917891e1,5.948299249e1,5.572490357e1,1.067893591e1,1.208822499e1,4.002047469e1,5.209415245e1,4.129589239e1,118283,0,0
236,2.329228802e-2,5.420681575e-4,3.362481106e-3,3.723834076e-4,1.136082802e-7,2.515312285e1,4.303946219e1,4.382670316e1,1.388781818e1,2.962221029e1,2.901510223e1,5.650920972e1,5.150124061e1,6.716523836e1,6.295017685e0,4.865443780e1,3.063582424e1,5.093894624e1,4.792960316e1,5.851174505e1,4.600064415e1,1.726588151e1,1.814370945e1,1.909293046e0,1.429771286e1,5.922052601e1,2.450150754e1,5.429780188e1,5.490971474e0,2.599003808e0,8.514491328e1,4.181897541e1,7.535800239e0,1.876640527e1,5.947416116e1,3.237640854e0,7.012860307e-1,3.679741438e1,4.983212563e1,3.369573565e1,5.326455660e1,7.992234778e1,6.429326539e1,7.046017744e0,4.227914893e1,5.394178638e1,1.994902085e1,5.098270637e1,7.513919978e-1,1.100488406e1,1.006598790e1,6.916720213e1,3.229957940e1,1.615165288e1,3.427564448e1,5.808536336e1,5.594994175e1,5.765405167e1,2.410453898e1,3.541605604e1,6.554995591e1,6.471012885e1,6.713468859e1,5.977206012e1,8.880286527e0,1.806027210e1,4.694458482e1,6.064479098e1,4.137832294e1,118283,0,0
237,2.345336580e-2,5.823689194e-4,3.327083777e-3,3.713813432e-4,1.953475910e-6,2.441543411e1,4.209383896e1,4.272726421e1,1.359069043e1,2.881196501e1,2.805668218e1,5.475972910e1,4.998413045e1,6.487806720e1,5.488889287e0,4.682447548e1,2.965039607e1,4.961631672e1,4.672371083e1,5.685520640e1,4.484777979e1,1.703615700e1,1.772407738e1,2.206292379e0,1.354378314e1,5.734615032e1,2.385937171e1,5.259407845e1,5.227322146e0,2.109539214e0,8.262729125e1,4.086867282e1,7.369536740e0,1.803078207e1,5.799682044e1,2.775472766e0,8.832758718e-1,3.532524100e1,4.825120889e1,3.267306004e1,5.175565254e1,7.720846800e1,6.229965853e1,6.873000243e0,4.090487543e1,5.259328138e1,1.979063090e1,4.971650185e1,7.621500068e-1,1.072678217e1,9.972464374e0,6.708628530e1,3.135897394e1,1.535064911e1,3.338870370e1,5.626139616e1,5.431641372e1,5.584293587e1,2.327982677e1,3.457871118e1,6.336146121e1,6.273003774e1,6.517596567e1,5.818864034e1,8.925285052e0,1.706624775e1,4.524706414e1,5.872428294e1,4.023116671e1,118283,0,0
238,2.343936333e-2,6.197273414e-4,3.286019813e-3,3.688791746e-4,1.945280661e-6,2.372374419e1,4.119163468e1,4.184724421e1,1.337136189e1,2.821469667e1,2.725751402e1,5.326208999e1,4.879619473e1,6.305710064e1,4.982280970e0,4.547285360e1,2.893703782e1,4.842562267e1,4.564944389e1,5.541844452e1,4.380784185e1,1.671494956e1,1.739105133e1,2.359939954e0,1.299131223e1,5.590066541e1,2.326129555e1,5.116922967e1,5.095545785e0,1.825104617e0,8.056651769e1,3.997171940e1,7.139627532e0,1.748544395e1,5.670890520e1,2.469522850e0,8.923075257e-1,3.421088374e1,4.689256535e1,3.191406328e1,5.050012250e1,7.506067114e1,6.073275839e1,6.696619398e0,3.987999120e1,5.137755879e1,1.955953721e1,4.865294472e1,8.306649224e-1,1.040250159e1,9.914824618e0,6.542762026e1,3.057669606e1,1.483289099e1,3.251191012e1,5.488954204e1,5.288622452e1,5.446990230e1,2.255485977e1,3.384260028e1,6.163720624e1,6.106607538e1,6.362026088e1,5.687923195e1,8.888477150e0,1.636804204e1,4.393424195e1,5.723016558e1,3.918784027e1,118283,0,0
239,2.344047187e-2,6.328109448e-4,3.247048327e-3,3.677879553e-4,1.936801485e-6,2.329556962e1,4.061445070e1,4.122039566e1,1.319242002e1,2.778378002e1,2.675801885e1,5.230453087e1,4.797479033e1,6.187187424e1,4.658210763e0,4.455852385e1,2.844318554e1,4.764966622e1,4.495164489e1,5.448209861e1,4.313727842e1,1.652705694e1,1.716207695e1,2.442249018e0,1.265203122e1,5.492270981e1,2.287438626e1,5.024307922e1,4.996999318e0,1.648479509e0,7.920403008e1,3.940153340e1,7.027881784e0,1.711596395e1,5.585518818e1,2.301261649e0,9.491969726e-1,3.349959091e1,4.604573936e1,3.135205108e1,4.965053377e1,7.364378318e1,5.967224766e1,6.579383925e0,3.915987725e1,5.059007678e1,1.938502331e1,4.791215292e1,8.468473182e-1,1.021195691e1,9.835066520e0,6.429250573e1,3.005830829e1,1.445909891e1,3.198648293e1,5.392689421e1,5.197703775e1,5.351552567e1,2.210402430e1,3.334907322e1,6.049553588e1,5.999025560e1,6.256479209e1,5.597233444e1,8.861906260e0,1.591125157e1,4.306325545e1,5.622529276e1,3.853277446e1,118283,0,0
240,2.346129837e-2,6.346329150e-4,3.234875775e-3,3.667887611e-4,1.928497545e-6,2.322744768e1,4.052019449e1,4.111494531e1,1.316841488e1,2.771088241e1,2.667910978e1,5.214684820e1,4.784065103e1,6.166866573e1,4.605155453e0,4.440545235e1,2.835857318e1,4.752406277e1,4.483411660e1,5.432424447e1,4.302177961e1,1.649144645e1,1.712594002e1,2.454644470e0,1.259318758e1,5.476149561e1,2.280816342e1,5.008176905e1,4.978501163e0,1.614314528e0,7.897289643e1,3.931080284e1,7.011691693e0,1.704855086e1,5.571654231e1,2.275632101e0,9.588465123e-1,3.338466592e1,4.590761498e1,3.125570019e1,4.950211934e1,7.340719885e1,5.949630537e1,6.558216823e0,3.903602692e1,5.045382237e1,1.935197567e1,4.778498032e1,8.487555607e-1,1.017910528e1,9.823030753e0,6.409907935e1,2.997359688e1,1.439629889e1,3.190358498e1,5.376224217e1,5.182298416e1,5.335093801e1,2.202479974e1,3.327356090e1,6.030219193e1,5.980590444e1,6.238494908e1,5.582067462e1,8.860606111e0,1.583331270e1,4.291662475e1,5.605408425e1,3.841669430e1,118283,0,0
241,2.330378624e-2,6.472538356e-4,3.234177467e-3,3.673195204e-4,1.920185324e-6,2.369998771e1,4.125371163e1,4.201507653e1,1.348981752e1,2.834247171e1,2.725330202e1,5.326907566e1,4.895180505e1,6.307384228e1,4.917533690e0,4.554968316e1,2.902638195e1,4.849398651e1,4.570813778e1,5.546237852e1,4.384473438e1,1.669729053e1,1.746592438e1,2.416871046e0,1.293059562e1,5.603719578e1,2.326778495e1,5.117158591e1,5.124807195e0,1.759562779e0,8.068071244e1,4.003182682e1,7.081704805e0,1.748850426e1,5.684109493e1,2.396945840e0,8.127540435e-1,3.420564305e1,4.686491788e1,3.205738000e1,5.058292394e1,7.513337503e1,6.087282065e1,6.694846894e0,3.999873678e1,5.142383148e1,1.964989009e1,4.880008859e1,8.974524651e-1,1.035397483e1,1.003708128e1,6.557571957e1,3.063156832e1,1.488546051e1,3.247482117e1,5.505905460e1,5.288000763e1,5.461912564e1,2.249560191e1,3.395214752e1,6.170253992e1,6.108249986e1,6.376639770e1,5.705046680e1,8.949603504e0,1.633484271e1,4.397142366e1,5.733716509e1,3.915265823e1,118283,0,0
242,2.326587713e-2,6.684555737e-4,3.241409074e-3,3.652263384e-4,1.911662374e-6,2.354864403e1,4.111613236e1,4.194693823e1,1.351314467e1,2.830428293e1,2.709441808e1,5.299953935e1,4.879715168e1,6.275359321e1,4.787976729e0,4.532100361e1,2.894142902e1,4.831092232e1,4.554892361e1,5.520913802e1,4.368219186e1,1.664703352e1,1.745571204e1,2.478885830e0,1.280544523e1,5.585424647e1,2.315479851e1,5.090346573e1,5.125671326e0,1.672050257e0,8.036516860e1,3.990126359e1,7.021502002e0,1.737215595e1,5.667954902e1,2.314053339e0,7.724114284e-1,3.398912241e1,4.659411022e1,3.198665934e1,5.038713034e1,7.476460717e1,6.066523930e1,6.651693913e0,3.985732176e1,5.122242670e1,1.966305953e1,4.867340940e1,9.556934792e-1,1.026246611e1,1.008162919e1,6.534876852e1,3.053143886e1,1.480954174e1,3.228676038e1,5.487430875e1,5.261229459e1,5.444549435e1,2.233223577e1,3.387958067e1,6.141684020e1,6.077935729e1,6.355000762e1,5.689034426e1,8.982349667e0,1.617855276e1,4.374127423e1,5.713133805e1,3.894074186e1,118283,0,0
243,2.287138188e-2,6.836148093e-4,3.252591404e-3,3.606018555e-4,1.902947349e-6,2.304390570e1,4.058660303e1,4.260837438e1,1.382052230e1,2.929675565e1,2.743731922e1,5.317566470e1,4.985589322e1,6.420669126e1,6.286260539e0,4.723358363e1,3.024246178e1,4.795253020e1,4.545183300e1,5.519211258e1,4.347989935e1,1.573008604e1,1.788059718e1,1.580662219e0,1.373369290e1,5.748572084e1,2.273622560e1,5.132003636e1,6.064186150e0,2.837967249e0,8.155055231e1,3.947121564e1,6.370313052e0,1.805836695e1,5.677671648e1,3.211899326e0,3.637547678e-1,3.545991154e1,4.681208795e1,3.288800308e1,5.076387161e1,7.646092848e1,6.207700335e1,6.341556478e0,4.119217967e1,5.093568001e1,1.891661245e1,4.894127720e1,1.521610347e0,9.462371386e0,1.027775714e1,6.651163522e1,3.085995625e1,1.616019265e1,3.146343506e1,5.657321996e1,5.256805713e1,5.610769636e1,2.218715753e1,3.389226941e1,6.290033443e1,6.127105143e1,6.484056466e1,5.737329361e1,8.474143298e0,1.746111249e1,4.501205986e1,5.868665764e1,3.858447960e1,118283,0,0
244,2.287409831e-2,6.967445477e-4,3.267010454e-3,3.589317646e-4,1.894118653e-6,2.305320580e1,4.066707691e1,4.275361853e1,1.389656779e1,2.940571534e1,2.746876829e1,5.325807147e1,4.998550609e1,6.431601030e1,6.268426254e0,4.732158251e1,3.032939209e1,4.805133686e1,4.555354107e1,5.528077874e1,4.356767290e1,1.575716773e1,1.795624625e1,1.609124823e0,1.373920539e1,5.764765602e1,2.276008027e1,5.138756949e1,6.102298180e0,2.815649897e0,8.172607773e1,3.955755710e1,6.364596423e0,1.806986793e1,5.692315525e1,3.197838947e0,4.017675257e-1,3.550958796e1,4.686246367e1,3.299354476e1,5.086730079e1,7.659677737e1,6.223928195e1,6.335711259e0,4.129337937e1,5.102506416e1,1.898629625e1,4.907201679e1,1.568047943e0,9.441781145e0,1.033816800e1,6.667583354e1,3.094487341e1,1.620226960e1,3.148355930e1,5.671523130e1,5.264038556e1,5.626022546e1,2.219082876e1,3.399662670e1,6.302327016e1,6.136029573e1,6.499603496e1,5.752546596e1,8.520504648e0,1.746616535e1,4.508765551e1,5.883517637e1,3.861986993e1,118283,0,0
245,2.288412670e-2,7.061832972e-4,3.281633448e-3,3.575601549e-4,1.885199848e-6,2.307943324e1,4.076981432e1,4.291029207e1,1.397111093e1,2.952605866e1,2.752766311e1,5.338051799e1,5.013715906e1,6.447779202e1,6.272402643e0,4.744391717e1,3.043601257e1,4.817493239e1,4.568113303e1,5.540075997e1,4.368093024e1,1.579193284e1,1.804212938e1,1.622700989e0,1.376980026e1,5.784670586e1,2.279411782e1,5.148934861e1,6.148279712e0,2.809411978e0,8.195352597e1,3.966824333e1,6.370541680e0,1.809254405e1,5.709887272e1,3.207234996e0,4.328853924e-1,3.560031644e1,4.695698034e1,3.310236462e1,5.099132922e1,7.678803150e1,6.243802853e1,6.329697423e0,4.141216026e1,5.114216338e1,1.905038786e1,4.921521971e1,1.610470381e0,9.426548392e0,1.039089706e1,6.687031918e1,3.104858368e1,1.625407648e1,3.153103837e1,5.688094051e1,5.275096252e1,5.643967176e1,2.221381917e1,3.411659454e1,6.319075053e1,6.149289949e1,6.518616473e1,5.769577483e1,8.565977208e0,1.749355766e1,4.519674018e1,5.902213234e1,3.868250609e1,118283,0,0
246,2.288445149e-2,7.021015729e-4,3.303462040e-3,3.562017209e-4,1.876303398e-6,2.293118605e1,4.053096974e1,4.261853773e1,1.387333459e1,2.931964995e1,2.734430903e1,5.301863544e1,4.978282457e1,6.401549242e1,6.174038430e0,4.707490666e1,3.021486044e1,4.786504567e1,4.539570111e1,5.503313864e1,4.340859712e1,1.571785553e1,1.793112727e1,1.635837274e0,1.365695553e1,5.743337773e1,2.264429003e1,5.113143679e1,6.097535076e0,2.757880918e0,8.139412682e1,3.943512712e1,6.347861906e0,1.794745003e1,5.673457280e1,3.165868098e0,3.896171306e-1,3.533671645e1,4.664730083e1,3.284525538e1,5.063904606e1,7.622987205e1,6.199186481e1,6.285468631e0,4.110015399e1,5.082110001e1,1.894900273e1,4.888657858e1,1.593689654e0,9.370347351e0,1.032348913e1,6.639092589e1,3.083620981e1,1.609843840e1,3.134900144e1,5.646083642e1,5.240600965e1,5.602499095e1,2.205837791e1,3.390162266e1,6.273506876e1,6.107359685e1,6.473385547e1,5.730078638e1,8.537631574e0,1.733236877e1,4.485504505e1,5.860018707e1,3.843673149e1,118283,0,0
247,2.292233926e-2,6.956381981e-4,3.334124041e-3,3.579682270e-4,1.867570635e-6,2.160201185e1,3.863086513e1,4.037749490e1,1.311107319e1,2.778953777e1,2.581455858e1,4.999040157e1,4.696705720e1,6.029893131e1,5.275851836e0,4.411228817e1,2.856736420e1,4.529126331e1,4.311843563e1,5.200979996e1,4.124673481e1,1.513842502e1,1.712372240e1,1.763258327e0,1.272575714e1,5.417641836e1,2.138668107e1,4.821375633e1,5.784816455e0,2.342637034e0,7.696324790e1,3.756245603e1,6.083456691e0,1.678906752e1,5.384800206e1,2.796913253e0,1.019874548e-1,3.317792744e1,4.406103155e1,3.081231744e1,4.781665267e1,7.168273997e1,5.844766941e1,5.894241377e0,3.865619900e1,4.827512703e1,1.822279040e1,4.630730120e1,1.550277334e0,8.808826679e0,9.875994512e0,6.256822054e1,2.911193717e1,1.484012989e1,2.975884993e1,5.318297769e1,4.956321547e1,5.280107900e1,2.071554048e1,3.217580123e1,5.906954686e1,5.767780284e1,6.121612696e1,5.415366864e1,8.360035219e0,1.596897317e1,4.206716325e1,5.530233446e1,3.643194341e1,118283,0,0
248,2.300035373e-2,7.042578070e-4,3.378337329e-3,3.580873768e-4,1.858866866e-6,2.022873385e1,3.651442676e1,3.791953053e1,1.230265081e1,2.603946231e1,2.407650019e1,4.664911035e1,4.394276645e1,5.610222043e1,4.257968734e0,4.089022502e1,2.665949580e1,4.251278065e1,4.055034708e1,4.876708831e1,3.880913759e1,1.444630912e1,1.610243228e1,1.994620513e0,1.156389227e1,5.046957576e1,2.010744902e1,4.505442481e1,5.300066471e0,1.812405322e0,7.200137189e1,3.543145145e1,5.718139835e0,1.559793471e1,5.062003874e1,2.208033478e0,2.422450520e-1,3.066672294e1,4.114222654e1,2.874064411e1,4.482701273e1,6.669126829e1,5.450104867e1,5.577269956e0,3.605563240e1,4.547397794e1,1.748008913e1,4.357819205e1,1.441765299e0,8.308269973e0,9.452512207e0,5.844100254e1,2.716181633e1,1.351816737e1,2.800403728e1,4.967914553e1,4.641910873e1,4.925797043e1,1.927613001e1,3.024574120e1,5.499771373e1,5.393884254e1,5.732279619e1,5.082092135e1,8.114432565e0,1.448069990e1,3.902770015e1,5.155566715e1,3.423201002e1,118283,0,0
249,2.306951937e-2,6.848726613e-4,3.441405001e-3,3.563063837e-4,1.850239211e-6,1.991695819e1,3.598297619e1,3.724531444e1,1.205437041e1,2.556868687e1,2.370048852e1,4.588090690e1,4.315065805e1,5.513641590e1,4.092154566e0,4.010922119e1,2.617994130e1,4.182376143e1,3.992208012e1,4.797091857e1,3.821519472e1,1.428118375e1,1.584707000e1,1.983810233e0,1.136055532e1,4.956518339e1,1.978048663e1,4.429938673e1,5.195694471e0,1.745689421e0,7.079140555e1,3.491331683e1,5.682126581e0,1.529986947e1,4.980249786e1,2.162396047e0,3.505408600e-1,3.013704693e1,4.050459772e1,2.814819318e1,4.405080123e1,6.550603089e1,5.352149722e1,5.478840563e0,3.536808485e1,4.477480333e1,1.721822386e1,4.282805320e1,1.386008280e0,8.193784693e0,9.268425803e0,5.738035294e1,2.669215667e1,1.318527899e1,2.762478228e1,4.875038200e1,4.568998723e1,4.834410306e1,1.896378982e1,2.975027203e1,5.402827255e1,5.305267694e1,5.633117770e1,4.992354569e1,8.025941762e0,1.416862010e1,3.830708325e1,5.064264484e1,3.371968669e1,118283,0,0
250,2.296742803e-2,6.292896432e-4,3.523449361e-3,3.581410274e-4,1.842208992e-6,1.784137259e1,3.285160544e1,3.340262686e1,1.067258106e1,2.293141723e1,2.129059610e1,4.104232234e1,3.843957226e1,4.917201432e1,2.785664745e0,3.528662858e1,2.341557338e1,3.761337272e1,3.618707782e1,4.307310158e1,3.468519239e1,1.334709261e1,1.445014786e1,2.078442190e0,9.975097412e0,4.417219940e1,1.774778646e1,3.961950691e1,4.655840267e0,1.204082343e0,6.353423236e1,3.183706477e1,5.348072779e0,1.343968782e1,4.499294626e1,1.705270420e0,9.734638932e-1,2.674031754e1,3.643695244e1,2.467499611e1,3.939642332e1,5.815417028e1,4.765592354e1,4.847218711e0,3.128601754e1,4.061242236e1,1.588282440e1,3.846974171e1,1.211088473e0,7.358642835e0,8.368074183e0,5.103812376e1,2.385622098e1,1.111027400e1,2.515515329e1,4.326174363e1,4.115343402e1,4.295935994e1,1.689501975e1,2.684298307e1,4.808232596e1,4.759262034e1,5.048551397e1,4.463333205e1,7.647455951e0,1.206106826e1,3.380884362e1,4.520689895e1,3.054466065e1,118283,0,0
251,2.289033078e-2,5.846540078e-4,3.621867215e-3,3.577286457e-4,1.834898846e-6,1.720227748e1,3.160601317e1,3.178282859e1,1.005717958e1,2.174921796e1,2.039770427e1,3.926397534e1,3.661279275e1,4.687985588e1,2.397624600e0,3.349859384e1,2.222037740e1,3.603477655e1,3.467946710e1,4.129917981e1,3.327402132e1,1.294130072e1,1.373101572e1,2.092023450e0,9.434511798e0,4.193689540e1,1.707832132e1,3.793980965e1,4.300753196e0,1.040511761e0,6.066037639e1,3.057935584e1,5.227909885e0,1.283292167e1,4.302467372e1,1.494144176e0,1.237045306e0,2.543386536e1,3.494563017e1,2.336325048e1,3.767284775e1,5.541562175e1,4.530476004e1,4.713099559e0,2.973146758e1,3.901230771e1,1.529127060e1,3.677080846e1,1.004290465e0,7.206871203e0,7.949487689e0,4.859281709e1,2.269962084e1,1.036008841e1,2.430729709e1,4.114706855e1,3.948308900e1,4.080334668e1,1.623411734e1,2.562589068e1,4.580515323e1,4.557069814e1,4.814934223e1,4.259400812e1,7.381827404e0,1.136753311e1,3.216112831e1,4.298033815e1,2.941103297e1,118283,0,0
252,2.291834928e-2,5.589498440e-4,3.729043619e-3,3.557357439e-4,1.828054123e-6,1.721483970e1,3.147374801e1,3.154338118e1,9.941349546e0,2.155764887e1,2.035944948e1,3.916548698e1,3.640545323e1,4.671112751e1,2.448904215e0,3.335567127e1,2.205624902e1,3.590391629e1,3.452439429e1,4.117542232e1,3.313482963e1,1.289876522e1,1.360398768e1,2.046515973e0,9.434416734e0,4.168186233e1,1.704689188e1,3.783940615e1,4.228200146e0,1.075153838e0,6.037563327e1,3.044687420e1,5.259671058e0,1.280567393e1,4.279237850e1,1.524939902e0,1.300717526e0,2.536660372e1,3.488502951e1,2.319445737e1,3.751100236e1,5.521680678e1,4.505010254e1,4.722439314e0,2.955736889e1,3.886203868e1,1.516412593e1,3.655769584e1,9.212822489e-1,7.256391300e0,7.833662936e0,4.833593327e1,2.258089532e1,1.029664250e1,2.430080224e1,4.090186189e1,3.938589292e1,4.054644661e1,1.624689258e1,2.547063791e1,4.561778909e1,4.543227000e1,4.788082163e1,4.235529787e1,7.303018078e0,1.137234878e1,3.205041979e1,4.273489922e1,2.935730887e1,118283,0,0
253,2.363840117e-2,5.379696138e-4,3.842749981e-3,3.533337319e-4,1.821520527e-6,1.743655918e1,3.170271969e1,3.192423572e1,1.004909034e1,2.188239383e1,2.072511455e1,3.977509898e1,3.699903257e1,4.761301622e1,2.920036732e0,3.417095628e1,2.248231534e1,3.629728964e1,3.488308261e1,4.172562515e1,3.346520746e1,1.285487060e1,1.374777081e1,1.832008246e0,9.793813610e0,4.243292054e1,1.722311325e1,3.845418966e1,4.388821271e0,1.369252824e0,6.129135032e1,3.068798971e1,5.255033794e0,1.313516793e1,4.324495579e1,1.786854727e0,1.127768978e0,2.602410243e1,3.544692088e1,2.361025679e1,3.803707876e1,5.630196904e1,4.582342247e1,4.758830469e0,3.013655197e1,3.925090309e1,1.509169160e1,3.696944120e1,9.456470344e-1,7.291438073e0,7.853437613e0,4.911809250e1,2.290870748e1,1.071470104e1,2.452660496e1,4.165742130e1,3.992503811e1,4.128030597e1,1.652851949e1,2.571931086e1,4.649063030e1,4.613666547e1,4.861974556e1,4.289904909e1,7.201145823e0,1.187092508e1,3.275748222e1,4.349105311e1,2.970034157e1,118283,0,0
254,2.365785606e-2,5.299470410e-4,3.958925168e-3,3.516462967e-4,1.815238807e-6,1.743226432e1,3.163347531e1,3.182392940e1,1.000963196e1,2.180141802e1,2.069631311e1,3.971331127e1,3.690983970e1,4.751529582e1,2.935278844e0,3.410141858e1,2.240719106e1,3.623115579e1,3.480289483e1,4.165666809e1,3.338964983e1,1.282615008e1,1.369183030e1,1.819677998e0,9.780127182e0,4.231515159e1,1.720257956e1,3.839142780e1,4.356515517e0,1.378049216e0,6.114683361e1,3.061900134e1,5.258422761e0,1.311796677e1,4.313538332e1,1.788122641e0,1.142293296e0,2.597905330e1,3.539696375e1,2.354595283e1,3.795901813e1,5.619619712e1,4.570560592e1,4.761574653e0,3.006083914e1,3.916862825e1,1.503889317e1,3.687674801e1,9.171817164e-1,7.305310231e0,7.814247981e0,4.900096000e1,2.285202441e1,1.069063036e1,2.450586660e1,4.155092814e1,3.986057883e1,4.116542372e1,1.651984720e1,2.565130859e1,4.639292173e1,4.605342323e1,4.849346355e1,4.279597048e1,7.168674822e0,1.186460739e1,3.269816857e1,4.337260366e1,2.965618200e1,118283,0,0
255,2.366606759e-2,5.341501463e-4,4.075798143e-3,3.513825825e-4,1.808975269e-6,1.694745153e1,3.093475449e1,3.102484512e1,9.754062426e0,2.124579368e1,2.011775501e1,3.859644616e1,3.589571898e1,4.613021592e1,2.589236022e0,3.301459265e1,2.179603055e1,3.530035171e1,3.396244362e1,4.055227351e1,3.259087090e1,1.261102708e1,1.338856712e1,1.891458700e0,9.408724181e0,4.111876890e1,1.675402781e1,3.731732429e1,4.226197729e0,1.213816876e0,5.951423904e1,2.992696977e1,5.147187540e0,1.269354259e1,4.208523374e1,1.619023597e0,1.236971929e0,2.515368633e1,3.442287468e1,2.284053106e1,3.694111940e1,5.452394490e1,4.441496605e1,4.630940134e0,2.918127351e1,3.823336376e1,1.479815869e1,3.595716442e1,9.074467962e-1,7.107532740e0,7.675132640e0,4.762410377e1,2.222331326e1,1.024033130e1,2.390907767e1,4.036975358e1,3.880489408e1,3.999719082e1,1.602231976e1,2.502973031e1,4.504004984e1,4.479794897e1,4.720806529e1,4.167488269e1,7.108315544e0,1.135186750e1,3.167519436e1,4.215843388e1,2.890946656e1,118283,0,0
